X,Y,full_id,osm_id,osm_type,addr_city,addr_house,addr_postc,addr_stree,building,building_l,email,internet_a,name,operator,payment_ca,payment_cr,payment_de,payment_vi,tourism,type,website,addr_count,residentia,year,addr_hou_1,building_c,building_u,landuse,building_m,roof_colou,roof_mater,amenity,branch,fax,phone,short_name,social_fac,access,bicycle_pa,building_1,layer,level,parking,parking_co,parking_la,surface,height,social_f_1,addr_neigh,addr_place,postal_cod,roof_shape,building_2,roof_level,roof_orien,building_p,addr_subur,ref,commercial,image,mapillary,history,old_name,wheelchair,shop,building_3,leisure,architect,year_of_co,religion,wikidata,denominati,historic,roof_direc,descriptio,check_date,resi,contact_fa,covered,power,sports,sport,addr_name,shelter_ty,full_id_2,osm_id_2,osm_type_2,addr_city_,addr_cou_1,addr_hou_2,addr_pos_1,addr_str_1,building_4,building_5,resident_1,type_2,year_2,addr_hou_3,height_2,addr_regio,descript_1,landuse_2,name_2,constructi,addr_pla_1,building_6,building_7,place,addr_nei_1,roof_lev_1,roof_mat_1,roof_ori_1,roof_sha_1,roof_col_1,building_8,amenity_2,parking_2,commerci_1,image_2,mapillary_,history_2,designatio,layer_2,building_9,shop_2,building10,wikidata_2,operator_2,building11,developer,phone_2,website_2,alt_name,wheelcha_1,roof_dir_1,natural,contact__1,power_2,old_name_2,ID
103.768799845858,1.38853279079903,w445040643,"445040643",way,Singapore,547C,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8079"
103.769027554251,1.38888767021583,w445040644,"445040644",way,Singapore,547D,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040644,"445040644",way,Singapore,SG,547D,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8080"
103.769027554251,1.38888767021583,w445040644,"445040644",way,Singapore,547D,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8081"
103.768254682942,1.38898421187954,w445040646,"445040646",way,Singapore,548A,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040646,"445040646",way,Singapore,SG,548A,,Segar Road,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8082"
103.768254682942,1.38898421187954,w445040646,"445040646",way,Singapore,548A,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8083"
103.768665467123,1.38953072943225,w445040647,"445040647",way,Singapore,548B,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040647,"445040647",way,Singapore,SG,548B,,Segar Road,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8084"
103.768665467123,1.38953072943225,w445040647,"445040647",way,Singapore,548B,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8085"
103.768340192353,1.38978588509075,w445040648,"445040648",way,Singapore,549A,,Segar Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040648,"445040648",way,Singapore,SG,549A,,Segar Road,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8086"
103.768340192353,1.38978588509075,w445040648,"445040648",way,Singapore,549A,,Segar Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8087"
103.767798902084,1.38981309455269,w445040649,"445040649",way,Singapore,549B,,Segar Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040649,"445040649",way,Singapore,SG,549B,,Segar Road,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8088"
103.767798902084,1.38981309455269,w445040649,"445040649",way,Singapore,549B,,Segar Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8089"
103.767271877905,1.38924132982782,w445040651,"445040651",way,Singapore,550A,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040651,"445040651",way,Singapore,SG,550A,,Segar Road,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8090"
103.767271877905,1.38924132982782,w445040651,"445040651",way,Singapore,550A,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8091"
103.767342036536,1.38965684499234,w445040652,"445040652",way,Singapore,550B,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040652,"445040652",way,Singapore,SG,550B,,Segar Road,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8092"
103.767342036536,1.38965684499234,w445040652,"445040652",way,Singapore,550B,,Segar Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824667,"220824667",way,,,,,,,,HDB,,,,,,,residential,Segar Palmview,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8093"
103.758425689225,1.3869656292885,w445040654,"445040654",way,Singapore,636A,,Senja Road,residential,"29",,,Blk 636A,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040654,"445040654",way,Singapore,SG,636A,,Senja Road,residential,"29",HDB,,,,,,,,Blk 636A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8094"
103.758425689225,1.3869656292885,w445040654,"445040654",way,Singapore,636A,,Senja Road,residential,"29",,,Blk 636A,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w233033534,"233033534",way,,,,,,,,HDB,,,,,,,residential,Senja Parc View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8095"
103.758435696001,1.38756339306761,w445040657,"445040657",way,Singapore,636B,,Senja Road,residential,"27",,,Blk 636B,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040657,"445040657",way,Singapore,SG,636B,,Senja Road,residential,"27",HDB,,,,,,,,Blk 636B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8096"
103.758435696001,1.38756339306761,w445040657,"445040657",way,Singapore,636B,,Senja Road,residential,"27",,,Blk 636B,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w233033534,"233033534",way,,,,,,,,HDB,,,,,,,residential,Senja Parc View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8097"
103.758992309861,1.38737896856348,w445040661,"445040661",way,Singapore,636C,,Senja Road,residential,"27",,,Blk 636C,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w233033534,"233033534",way,,,,,,,,HDB,,,,,,,residential,Senja Parc View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8098"
103.758992309861,1.38737896856348,w445040661,"445040661",way,Singapore,636C,,Senja Road,residential,"27",,,Blk 636C,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040661,"445040661",way,Singapore,SG,636C,,Senja Road,residential,"27",HDB,,,,,,,,Blk 636C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8099"
103.76111490845,1.38851596068729,w445040673,"445040673",way,Singapore,638A,,Senja Close,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040673,"445040673",way,Singapore,SG,638A,,Senja Close,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8100"
103.76111490845,1.38851596068729,w445040673,"445040673",way,Singapore,638A,,Senja Close,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040718,"445040718",way,,,,,,,,HDB,,,,,,,construction,Senja Ridges (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8101"
103.761502945136,1.3876252722643,w445040679,"445040679",way,Singapore,640A,,Senja Link,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040679,"445040679",way,Singapore,SG,640A,,Senja Link,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8102"
103.761502945136,1.3876252722643,w445040679,"445040679",way,Singapore,640A,,Senja Link,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040716,"445040716",way,,,,,,,,HDB,,,,,,,construction,Senja Heights (U/C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8103"
103.761859411873,1.38788231157666,w445040681,"445040681",way,Singapore,641A,,Senja Link,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040681,"445040681",way,Singapore,SG,641A,,Senja Link,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8104"
103.761859411873,1.38788231157666,w445040681,"445040681",way,Singapore,641A,,Senja Link,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040716,"445040716",way,,,,,,,,HDB,,,,,,,construction,Senja Heights (U/C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8105"
103.762693510512,1.38836703263315,w445040684,"445040684",way,Singapore,643A,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040684,"445040684",way,Singapore,SG,643A,,Senja Road,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8106"
103.762693510512,1.38836703263315,w445040684,"445040684",way,Singapore,643A,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040720,"445040720",way,,,,,,,,HDB,,,,,,,construction,Senja Valley (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8107"
103.763034132687,1.3885715766634,w445040685,"445040685",way,Singapore,643B,,Senja Road,residential,"30",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040720,"445040720",way,,,,,,,,HDB,,,,,,,construction,Senja Valley (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8108"
103.763034132687,1.3885715766634,w445040685,"445040685",way,Singapore,643B,,Senja Road,residential,"30",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040685,"445040685",way,Singapore,SG,643B,,Senja Road,residential,"30",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8109"
103.763984719577,1.38924989821358,w445040691,"445040691",way,Singapore,646A,,Senja Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040720,"445040720",way,,,,,,,,HDB,,,,,,,construction,Senja Valley (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8110"
103.763984719577,1.38924989821358,w445040691,"445040691",way,Singapore,646A,,Senja Road,residential,"18",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040691,"445040691",way,Singapore,SG,646A,,Senja Road,residential,"18",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8111"
103.763954132641,1.38877531581857,w445040700,"445040700",way,Singapore,647A,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040700,"445040700",way,Singapore,SG,647A,,Senja Road,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8112"
103.763954132641,1.38877531581857,w445040700,"445040700",way,Singapore,647A,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040720,"445040720",way,,,,,,,,HDB,,,,,,,construction,Senja Valley (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8113"
103.763616467283,1.38840662081691,w445040707,"445040707",way,Singapore,647B,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040707,"445040707",way,Singapore,SG,647B,,Senja Road,residential,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8114"
103.763616467283,1.38840662081691,w445040707,"445040707",way,Singapore,647B,,Senja Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040720,"445040720",way,,,,,,,,HDB,,,,,,,construction,Senja Valley (U/C),residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8115"
103.866184294399,1.33235227557496,w446742927,"446742927",way,Singapore,"145","350145",Potong Pasir Avenue 2,residential,"10",,,"145",,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w446742927,"446742927",way,Singapore,SG,"145","350145",Potong Pasir Avenue 2,residential,"10",HDB,,,,,,,,"145",,,,,,,"7",,,skillion,,,,,,,,,,,,,,,,,,,,,,"270",,,,,"8116"
103.866184294399,1.33235227557496,w446742927,"446742927",way,Singapore,"145","350145",Potong Pasir Avenue 2,residential,"10",,,"145",,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8117"
103.8654963,1.33264955,w446742928,"446742928",way,Singapore,"144","350144",Potong Pasir Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w446742928,"446742928",way,Singapore,SG,"144","350144",Potong Pasir Avenue 2,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8118"
103.8654963,1.33264955,w446742928,"446742928",way,Singapore,"144","350144",Potong Pasir Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8119"
103.866190088741,1.33286810682044,w446742929,"446742929",way,Singapore,"143","350143",Potong Pasir Avenue 2,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w446742929,"446742929",way,Singapore,SG,"143","350143",Potong Pasir Avenue 2,residential,"10",HDB,,,,,,,,,,,,,,,"7",,,skillion,,,,,,,,,,,,,,,,,,,,,,"270",,,,,"8120"
103.866190088741,1.33286810682044,w446742929,"446742929",way,Singapore,"143","350143",Potong Pasir Avenue 2,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8121"
103.867194092818,1.33334724742159,w446742931,"446742931",way,Singapore,"142","350142",Potong Pasir Avenue 2,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"8",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w446742931,"446742931",way,Singapore,SG,"142","350142",Potong Pasir Avenue 2,residential,"10",HDB,,,,,,,,,,,,,,,"8",,,skillion,,,,,,,,,,,,,,,,,,,,,,"45",,,,,"8122"
103.867194092818,1.33334724742159,w446742931,"446742931",way,Singapore,"142","350142",Potong Pasir Avenue 2,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"8",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8123"
103.867477803993,1.33404186859393,w446742932,"446742932",way,Singapore,"141","350141",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w446742932,"446742932",way,Singapore,,"141","350141",Potong Pasir Avenue 3,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8124"
103.867477803993,1.33404186859393,w446742932,"446742932",way,Singapore,"141","350141",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8125"
103.866876411108,1.33377801847854,w446742933,"446742933",way,Singapore,"140","350140",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"8",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w446742933,"446742933",way,Singapore,SG,"140","350140",Potong Pasir Avenue 3,residential,"10",HDB,,,,,,,,,,,,,,,"8",,,skillion,,,,,,,,,,,,,,,,,,,,,,"45",,,,,"8126"
103.866876411108,1.33377801847854,w446742933,"446742933",way,Singapore,"140","350140",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"8",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8127"
103.866200256746,1.33322493975055,w446742934,"446742934",way,Singapore,"139","350139",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,yes,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8128"
103.866200256746,1.33322493975055,w446742934,"446742934",way,Singapore,"139","350139",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"7",,yes,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w446742934,"446742934",way,Singapore,SG,"139","350139",Potong Pasir Avenue 3,residential,"10",HDB,,,,,,,,,,,,,,,"7",,,skillion,,yes,,,,,,,,,,,,,,,,,,,,"270",,,,,"8129"
103.865506857694,1.33353807905683,w446742935,"446742935",way,Singapore,"138","350138",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w446742935,"446742935",way,Singapore,SG,"138","350138",Potong Pasir Avenue 3,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8130"
103.865506857694,1.33353807905683,w446742935,"446742935",way,Singapore,"138","350138",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8131"
103.866080823345,1.33380497605201,w446742936,"446742936",way,Singapore,"137","350137",Potong Pasir Avenue 3,residential,"8",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"6",,yes,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w446742936,"446742936",way,Singapore,SG,"137","350137",Potong Pasir Avenue 3,residential,"8",HDB,,,,,,,,,,,,,,,"6",,,skillion,,yes,,,,,,,,,,,,,,,,,,,,"270",,,,,"8132"
103.866080823345,1.33380497605201,w446742936,"446742936",way,Singapore,"137","350137",Potong Pasir Avenue 3,residential,"8",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"6",,yes,,,,,,,,,,,,,,,,,,"270",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8133"
103.866685510333,1.33407101877196,w446742937,"446742937",way,Singapore,"136","350136",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"4",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w446742937,"446742937",way,Singapore,SG,"136","350136",Potong Pasir Avenue 3,residential,"10",HDB,,,,,,,,,,,,,,,"4",,,skillion,,,,,,,,,,,,,,,,,,,,,,"45",,,,,"8134"
103.866685510333,1.33407101877196,w446742937,"446742937",way,Singapore,"136","350136",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"4",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8135"
103.8668514,1.3346835,w446742938,"446742938",way,Singapore,"135","350135",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w446742938,"446742938",way,Singapore,,"135","350135",Potong Pasir Avenue 3,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8136"
103.8668514,1.3346835,w446742938,"446742938",way,Singapore,"135","350135",Potong Pasir Avenue 3,residential,"4",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713843055,"713843055",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8137"
103.866357305976,1.33447997570368,w446742943,"446742943",way,Singapore,"134","350134",Potong Pasir Avenue 3,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skillion,,"4",,,,,,,,,,,,,,,,,,,,"45",,,,,,,,,,,w446742943,"446742943",way,Singapore,SG,"134","350134",Potong Pasir Avenue 3,residential,"10",HDB,,,,,,,,,,,,,,,"4",,,skillion,,,,,,,,,,,,,,,,,,,,,,"45",,,,,"8138"
